# xyscan Version 4.5.0
# Date: Wed Feb  3 23:00:20 2021
# Scanned by: yhleung
# Source: /Users/yhleung/Desktop/Screen Shot 2021-02-03 at 10.30.15 PM.png
# Comment: 
# Format: x, y
2.79539	0.391502	
3.06117	0.433991	
3.28524	0.446131	
3.70817	0.449165	
4.10193	0.446131	
4.67697	0.440061	
5.1736	0.440061	
6.20416	0.4522	
6.86295	0.4522	
7.82506	0.47041	
8.74376	0.47041	
9.47896	0.47041	
11.3671	0.479514	
13.3591	0.479514	
14.9275	0.467375	
17.5433	0.467375	
18.0826	0.461305	
20.8267	0.467375	
26.5342	0.47648	
31.5003	0.47648	
39.73	0.482549	
47.1657	0.491654	
58.8909	0.497724	
75.0301	0.497724	
105.743	0.497724	
138.863	0.497724	
175.142	0.503794	
197.69	0.491654	
# EoF
